label,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29
1,-0.5807657721614841,-0.9249239093676024,-0.5915969870776034,-0.7795970307529162,-0.2579218199873614,-0.708790871725661,-0.8354264292408622,-0.7392644135188866,-0.3868686868686868,-0.5294860994102777,-0.9787796487416259,-0.9555781471004242,-0.9673938651463035,-0.9861859775344697,-0.7058163646870856,-0.8041577793132455,-0.9235353535353535,-0.755256677401023,-0.8435864242697134,-0.9094012133272528,-0.6520811099252934,-0.7894456289978677,-0.6680113551471686,-0.8401002752654345,0.10453674965330473,-0.5891957970719214,-0.6642172523961661,-0.3843298969072164,-0.4279519022274787,-0.6039616948707858
1,-0.456765582848218,-0.4616165032127155,-0.4860064957501209,-0.696458112407211,-0.5246005236074749,-0.8414821176614933,-0.9343017806935333,-0.8175944333996024,-0.5969696969696969,-0.7691659646166804,-0.8668115154807171,-0.7686527581329561,-0.8725910568722612,-0.9385952132805875,-0.6176360607811808,-0.8574818998407787,-0.9728131313131313,-0.7869672286417881,-0.6758597399673552,-0.9802937965534871,-0.5809320526503023,-0.5234541577825158,-0.6169131928880919,-0.8025953598112465,-0.5294195337779832,-0.8665774078062696,-0.9445846645367412,-0.7517525773195877,-0.7634535777646363,-0.9316542043814773
1,-0.6602773439348761,-0.28914440311126155,-0.6356851634303088,-0.8347401908801697,-0.3120881104992326,-0.10054597877430838,0.06841611996251173,-0.40944333996023863,0.13939393939393918,0.4549283909014328,-1.0,-0.61509900990099,-0.8486547613438251,-0.9984086604731434,-0.5386341231260835,0.11421876408207399,-0.2247474747474748,0.10589126728547082,-0.7667585973996734,-0.21885493967911762,-0.792244752757026,-0.4243070362473347,-0.7400268937696098,-0.9180593786865906,-0.4303638644918446,-0.35071940701070137,-0.036741214057507965,0.0068728522336769515,-0.5931401537551744,-0.14784205693296615
1,-0.4047044346632589,-0.5055799797091649,-0.4366664363209176,-0.6581972428419937,-0.42547621197075025,-0.8125268388442428,-0.8334582942830365,-0.7558648111332008,-0.5595959595959594,-0.7144060657118785,-0.8687669744703965,-0.7655144978783592,-0.8787164868303257,-0.9332160374151566,-0.7063602678723186,-0.867996515156067,-0.885909090909091,-0.6568668308391741,-0.804750379917825,-0.8893633486726641,-0.48701529704731406,-0.38272921108741986,-0.5176054584391652,-0.7426268187180496,-0.2547051442910919,-0.798566037003619,-0.7146964856230031,-0.33484536082474214,-0.6290163611275379,-0.7220254492981766
0,0.043968006058024756,-0.2661481230977345,0.03116577983553337,-0.2674443266171792,-0.14290872980048763,-0.328139377952273,-0.4517338331771322,-0.22842942345924455,0.06666666666666687,-0.5446503791069923,-0.5340937896070977,-0.5899045261669023,-0.5668849832728644,-0.6901818833839499,-0.572764047999456,-0.6282632859674948,-0.8112626262626262,-0.37563932562985414,-0.406540215005347,-0.7857192211489296,-0.03237282106012085,-0.2515991471215351,-0.07375865331938813,-0.39009044435705864,-0.21112064980519074,-0.6014203801263207,-0.5936102236421725,0.023367697594501857,-0.33530455351862787,-0.7217630853994492
1,-0.7713095745184343,-0.19039567128846824,-0.7794209107870914,-0.8937009544008483,-0.5114200595829197,-0.7475614992945219,-0.8249765698219307,-0.9490258449304175,-0.7838383838383836,-0.27211457455770827,-0.9948578671012132,-0.6367574257425742,-0.9607030108844179,-1.0,-0.7415100112180031,-0.6321687145131734,-0.8113636363636364,-0.8057207804508429,-0.6727641132436539,-0.7451598192446415,-0.8552116684453931,-0.1487206823027718,-0.8386373823397578,-0.9430790405033425,-0.50564617314931,-0.686798420506253,-0.7015974440894568,-0.8237800687285224,-0.6802680859451999,-0.5143644234553326
1,-0.2636660513985516,-0.6597903280351709,-0.29403634855918725,-0.5544432661717921,-0.3478378622370679,-0.6416170787068278,-0.7840674789128398,-0.6493041749502982,-0.5343434343434341,-0.6141533277169331,-0.8324823465507877,-0.9832478783592644,-0.8322574565330066,-0.9168543774911374,-0.7947445354726858,-0.8076125814882688,-0.9063131313131313,-0.595756772115931,-0.6131029436595935,-0.8695327722731229,-0.33546780505158313,-0.6849680170575693,-0.36460979132426896,-0.6580810066850178,-0.32866671069140874,-0.6631254184009081,-0.6563897763578275,-0.14020618556701037,-0.3912872067809974,-0.6480388298570117
0,0.137678072790951,-0.3777477172810282,0.10026950452629402,-0.15630965005302233,-0.4666425927597724,-0.6264032881418318,-0.5655576382380507,-0.44065606361829024,-0.10505050505050506,-0.9797809604043803,-0.5813145029875069,-0.5660360678925034,-0.5797955048767847,-0.7219713185331287,-0.8154128565115408,-0.6236068134707243,-0.795959595959596,-0.48437204015912105,-0.650531884955254,-0.8762350925196577,0.023834934187122014,-0.2691897654584221,-0.02594750734598339,-0.3350373574518286,-0.5914944198639638,-0.6136449631807201,-0.48769968051118207,-0.1628865979381442,-0.4969446087127931,-0.8639643185097732
1,-0.5713001088551279,-0.0382144064930674,-0.5752885080505838,-0.7794273594909862,-0.27814390177845993,-0.49254646954174597,-0.47891283973758214,-0.5919483101391649,-0.6686868686868686,-0.33698399326032025,-0.9078037298569619,0.12438118811881194,-0.8888941242991095,-0.9620170415279848,-0.5589625046741679,-0.5859044071259051,-0.7102020202020203,-0.5199848456146998,-0.8030618562503516,-0.7344499260671888,-0.6762717893987904,0.34008528784648195,-0.6825539120474126,-0.8579433739677547,-0.22564881463382447,-0.5645525899622591,-0.4201277955271565,-0.3365635738831614,-0.7843485117287601,-0.5765446674537584
1,-0.47001751147711657,-0.4122421373013192,-0.5019003524289958,-0.7068928950159067,-0.43486503565947454,-0.8602539721489479,-0.9912839737582005,-0.970934393638171,-0.35656565656565653,-0.6381634372367309,-0.8838312511316314,-0.5624999999999999,-0.909155161852707,-0.9415462889289837,-0.6824965156202195,-0.913539820350287,-0.9906060606060606,-0.8892214434551998,-0.4982833342714019,-0.922598565565275,-0.6036997509782995,-0.4104477611940298,-0.6498829622989191,-0.8137534408179316,-0.5690418014924388,-0.9244210301636736,-0.9910878594249202,-0.9397113402061855,-0.6294106051645968,-0.8783943329397875
1,-0.7287140896398314,-0.5962123774095369,-0.7345034897380969,-0.8730010604453871,-0.23643585808431888,-0.6024170296300841,-0.8908153701968136,-0.7598409542743538,-0.6696969696969697,-0.20176916596461636,-0.8998370450841935,-0.6217291371994341,-0.8851246289403006,-0.9684795236440928,-0.5227929428561715,-0.7271006699312044,-0.9463636363636364,-0.742337563932563,-0.708504530871841,-0.8204054558268727,-0.7644966204197794,-0.4152452025586353,-0.761840729119976,-0.9059673613841919,-0.06583900151885369,-0.6177198241988533,-0.8652715654952077,-0.551340206185567,-0.6305933372757737,-0.5139708776072411
1,-0.7449003738937005,-0.7680081163341225,-0.7190242554073664,-0.8905620360551432,0.31569919653335754,0.233175878780443,-0.44329896907216504,-0.3003976143141154,0.007070707070707005,0.9288121314237578,-0.8820206409560023,-0.5448196605374823,-0.9029354945106725,-0.9594021643711781,0.3636332732773566,-0.29960645296962785,-0.7379292929292929,-0.4506535328660731,-0.4811166769854224,-0.2686041208905101,-0.8100320170757738,-0.6791044776119403,-0.8101499078639374,-0.9297581596539519,0.7094367034273259,-0.34218160297270817,-0.534664536741214,-0.26116838487972505,-0.4941849004533805,0.06729634002361262
1,-0.49084197075110025,-0.40277308082516083,-0.5132333632782806,-0.7258112407211028,-0.4196984743161507,-0.7008159008649777,-0.8761480787253983,-0.8090457256461232,-0.45252525252525233,-0.5492839090143216,-0.993916349809886,-0.7638790664780764,-0.9913867031051218,-0.9909413184210625,-0.8814291056191996,-0.876558416198516,-0.941060606060606,-0.7894298162530783,-0.8697585411155513,-0.9681328855907023,-0.6186410530060478,-0.17537313432835822,-0.6498829622989191,-0.8235843491938655,-0.37621343194875534,-0.6720513044406283,-0.6905750798722045,-0.4197938144329897,-0.4409619554504236,-0.7794831431195068
1,-0.5599413128875004,0.32431518430842043,-0.5704512473222305,-0.7695864262990455,-0.2608106888146611,-0.5929084105269616,-0.6644798500468604,-0.7995029821073558,-0.2535353535353535,-0.5071609098567817,-0.8537026978091617,-0.08689886845827433,-0.8687273241294822,-0.9390061225480857,-0.4460346058401604,-0.6706221648090847,-0.7840909090909091,-0.6508808486455768,-0.5252997129509764,-0.9147907079584869,-0.6307363927427962,0.42803837953091706,-0.6451018477015785,-0.8315965395202517,-0.08300865086178444,-0.6588565163819116,-0.5330670926517571,-0.5302405498281787,-0.47999211511925877,-0.774891774891775
0,0.03450234275166841,-0.2350355089617857,0.11409024946444624,-0.2784729586426299,0.2705606211067977,0.46138273725538315,0.49437675726335506,0.1908548707753479,0.06363636363636349,-0.10741364785172669,-0.7888828535216368,-0.8167874823196604,-0.7770343495264571,-0.8703469194879323,-0.6297379066526158,-0.4753507375251601,-0.6886363636363637,-0.6018185262360296,-0.7740755332920581,-0.7095062393764768,-0.0843116328708644,-0.15991471215351805,-0.012002589770406802,-0.4500589854502556,0.5337779832265732,0.09518681297358134,0.44313099041533555,0.34982817869415817,-0.3376700177409815,-0.15046569592024128
1,-0.17374224998816779,-0.7145755833615152,-0.19549443715016235,-0.47554612937433716,-0.2418524871355061,-0.5384332249555243,-0.6656513589503281,-0.4102385685884692,-0.2363636363636361,-0.6937657961246835,-0.8550063371356148,-0.7987535360678923,-0.8855015784761815,-0.9210381809420282,-0.7617704048679335,-0.8062607023763031,-0.9152525252525252,-0.5196059859821935,-0.752124725614904,-0.9008332987852907,-0.31910352187833513,-0.6146055437100213,-0.3636137257831564,-0.6374360990955564,-0.3247044839199631,-0.6747678784527171,-0.7269968051118211,-0.05567010309278353,-0.5434654050857481,-0.7944378853469765
1,-0.25987978607600914,-0.46229286438958406,-0.2800773961716536,-0.5492682926829269,-0.29294935451837145,-0.5735230967425311,-0.8093252108716027,-0.7753479125248509,-0.1585858585858586,-0.6251053074978934,-0.9211298207495926,-0.8842379773691654,-0.9316778966215898,-0.9516322436766667,-0.7903933099908216,-0.857932526211434,-0.9112121212121213,-0.7387005114605039,-0.5874936680362469,-0.9256387933059712,-0.39523301316257564,-0.4285714285714286,-0.4472832312366153,-0.6832972866692882,-0.3207422571485177,-0.687962666511434,-0.670926517571885,-0.4290034364261168,-0.19771338458505805,-0.7663649481831302
0,-0.414170097969615,-0.1816029759891784,-0.4246423882247252,-0.6708377518557794,-0.19635280310553394,-0.4765965278203792,-0.6129803186504218,-0.47793240556660044,-0.3070707070707068,-0.5025273799494521,-0.9403947130182873,-0.8885696605374822,-0.9456250294491826,-0.9712811777406715,-0.8887038107216915,-0.825938053894914,-0.9266666666666666,-0.740367493843531,-0.9085945854674395,-0.9429819106449427,-0.4094628246175738,-0.0474413646055436,-0.45126749340106564,-0.7269465198584348,0.04510334808162164,-0.2954177217646088,-0.4044728434504792,0.10446735395189011,-0.1610486891385765,-0.46031746031746024
1,-0.24378815845520352,-0.510314507947244,-0.2753783428926819,-0.5398515376458113,-0.17089464656495434,-0.6351757560885836,-0.8780693533270852,-0.6241550695825049,-0.2727272727272727,-0.7245155855096881,-0.8842657975737824,-0.6212871287128712,-0.892946331809829,-0.9347102529333319,-0.771084746915049,-0.8280409769579716,-0.9632525252525252,-0.6562606554271643,-0.84189790060224,-0.9439492558351643,-0.41800071149057283,-0.4147121535181235,-0.4602320832710791,-0.70089461266221,-0.3339496797200028,-0.7353086707221236,-0.8938019169329073,-0.41683848797250855,-0.6692292529075496,-0.8787878787878789
0,-0.26177291873728037,-0.037538045316198865,-0.2590698638656621,-0.5547826086956522,0.16583912611717988,-0.2115821115269002,-0.4062792877225867,-0.10248508946322077,-0.09797979797979783,-0.30160067396798595,-0.8216911099040377,-0.5929985855728429,-0.8404561089384159,-0.8937687477353295,-0.6607403882108984,-0.6868447141526723,-0.8830808080808081,-0.5514301951127107,-0.6871165644171778,-0.8390613987811449,-0.3326218427605836,0.13912579957356086,-0.3606255291598186,-0.636305544632324,0.23661097536815667,-0.39010973018598827,-0.5169329073482427,0.10927835051546397,-0.30770747092450224,-0.5530630985176441
0,-0.12357423446448013,-0.38721677375718655,-0.1015133715707277,-0.4387274655355249,-0.02554843369143267,-0.013434758603766639,-0.08716026241799446,-0.10019880715705765,-0.17575757575757578,-0.2889637742207243,-0.8726778924497556,-0.7537570721357849,-0.8391367855628328,-0.9204778501227124,-0.8062344902607335,-0.5109502208069217,-0.8044444444444445,-0.5419587043000569,-0.8312039173749084,-0.7798460539225847,-0.24439701173959438,-0.3033049040511726,-0.23810946760296803,-0.5842508847817538,-0.13715908340487348,-0.13979683907209595,-0.19712460063897752,0.19037800687285222,-0.5249359353439778,-0.3275613275613276
0,0.08656349093662774,-0.4041258031788977,0.06848179116854403,-0.20975609756097557,-0.16746411483253598,-0.4729157720385253,-0.3744142455482662,-0.12574552683896623,0.0828282828282827,-0.567818028643639,-0.573999637877965,-0.5072489391796321,-0.6206945295198605,-0.7243247079742547,-0.6765135805826562,-0.7861327244870371,-0.8582828282828283,-0.4620193218412578,-0.5548488771317611,-0.8023713776377429,0.06723585912486651,-0.16524520255863528,0.013895114298520861,-0.3030869052300432,-0.09357458891897252,-0.6476021383318296,-0.49568690095846646,0.12852233676975966,-0.1602602010644587,-0.5966155057064149
1,-0.5911780017984758,-0.4264457220155564,-0.5834427475640935,-0.7913891834570519,-0.21838042791369494,-0.3060548432611496,-0.27460168697282106,-0.7163021868787276,0.004040404040404066,0.12594776748104453,-0.9049067535759552,-0.43343352192362095,-0.8480893370400038,-0.9641836540293389,-0.6634599041370636,-0.1454922342055458,-0.5515151515151515,-0.5021784428869104,-0.6603816063488489,-0.4624186393598937,-0.6691568836712913,-0.15031982942430688,-0.6339459136411175,-0.8585823830121904,-0.16093244403354712,-0.11224301694948147,0.18785942492012797,-0.1628865979381442,-0.3128326434062685,-0.02059556605011137
0,0.07236499597709312,-0.40006763611768714,0.03392992882316359,-0.23860021208907745,-0.39965694682675834,-0.5994110790749034,-0.6171977507029054,-0.4220675944333996,-0.43333333333333335,-0.8192923336141531,-0.8941155169292052,-0.9489480198019801,-0.9001083729915658,-0.9173773529224988,-0.9216099534282897,-0.8959203292576683,-0.9286868686868687,-0.7454442129191134,-0.9209770923622445,-0.9867197324599587,-0.04802561366061919,-0.23560767590618337,-0.1155934060461179,-0.39795517105780576,-0.3101763190913296,-0.5785235420244298,-0.4348242811501597,0.07972508591065286,-0.35304553518628023,-0.8118850846123574
1,-0.2485209901083818,-0.6469394656746703,-0.27219957155690677,-0.5390031813361612,-0.4881285546628149,-0.5944420587694007,-0.7404404873477038,-0.6798210735586481,-0.3666666666666667,-0.7165122156697556,-0.9036031142495021,-0.9676449787835926,-0.8992602365358338,-0.9383337255649069,-0.8940748546758676,-0.7679574608706102,-0.8833333333333333,-0.6817957946580792,-0.8987448640738447,-0.8974475906195154,-0.3418712202063323,-0.6695095948827292,-0.38652323322874627,-0.645399134880063,-0.5333817605494289,-0.5113853557256648,-0.4966453674121406,-0.21168384879725088,-0.5572639463828108,-0.6367571822117277
1,-0.6290406550239007,-0.7801826175177545,-0.655863451040011,-0.8105620360551431,-0.5933917125575519,-0.8908042451383351,-0.9855201499531396,-0.9345129224652088,-0.6141414141414141,-0.6853411962931757,-0.8766612348361399,-0.8226661951909475,-0.9009565094472978,-0.9561522456191469,-0.6988815990753645,-0.9416889476372159,-0.9907323232323232,-0.8645197954157984,-0.7611301851747622,-0.87768611030499,-0.6848096762717895,-0.6705756929637526,-0.7244882713282533,-0.8600078647267008,-0.3933830812916861,-0.892016183019472,-0.9703833865814696,-0.7283161512027492,-0.5375517445298639,-0.7138921684376232
0,0.15376970041175664,0.020629015894487512,0.22465620896966354,-0.16903499469777306,-0.1916583912611718,0.38899454021225677,-0.03233364573570774,0.11133200795228615,0.35050505050505043,0.18112889637742224,-0.38873800470758657,0.4178748231966054,-0.0281298591151109,-0.5913395268566561,-0.9030492572322126,0.21245531288491004,-0.551010101010101,0.5495358969501798,0.040074295041368835,-0.17463344526899083,-0.07292778370686581,-0.04477611940298498,0.008914786592957746,-0.43629571372394815,-0.5703625437495874,-0.2956117627654724,-0.4186900958466453,0.21443298969072178,-0.36487285629804833,-0.3800341073068345
0,-0.07624591793269908,-0.19648292188028416,-0.08354640315112993,-0.38409331919406153,-0.21513045048298274,-0.2993067909944176,-0.36832239925023436,-0.4017892644135189,-0.15555555555555567,-0.7219882055602356,-0.7465145754119139,-0.7526962517680339,-0.7878716486830326,-0.8566001367207199,-0.7237651697997756,-0.658455252801394,-0.8133838383838384,-0.547262739155143,-0.4369336410198682,-0.87768611030499,-0.14051938811810727,-0.09381663113006389,-0.17236914188953611,-0.48692489186000787,0.1243478835105325,-0.3088065508241892,-0.13594249201277941,0.24604810996563575,0.3002168342203826,-0.5895316804407713
0,-0.2125514695442281,0.05241799120730439,-0.18996613917490146,-0.5004029692470838,0.003340254581565505,-0.07784798478620947,-0.21134020618556704,-0.13011928429423458,-0.12525252525252517,-0.3496208930075819,-0.7628100669925766,-0.7118988684582743,-0.7416953305376243,-0.8629131972850104,-0.7606825984974674,-0.5746387478595247,-0.8193939393939393,-0.5896950179958326,-0.7242640851015927,-0.8568190926302115,-0.12202063322660983,0.3160980810234544,-0.014990786393744404,-0.46726307510814,0.227365779568117,0.13263672614023347,0.01198083067092659,0.3910652920962201,-0.029371180760890958,-0.4264725173816084
1,-0.4946282360736427,-0.8187352045992561,-0.5154446824683852,-0.7280169671261929,-0.09415906833980325,-0.6906324765351819,-0.8131677600749766,-0.63220675944334,-0.09191919191919196,-0.596040438079191,-0.9098316132536666,-0.8650106082036775,-0.9139612684351883,-0.9602986936820832,-0.5695006288880579,-0.8565806470994684,-0.915,-0.5298351960598598,-0.6803624697472842,-0.9064991777565882,-0.6036997509782995,-0.8070362473347547,-0.6358384381692315,-0.8211266220998821,-0.11074423826190327,-0.8072978820424757,-0.8015974440894569,-0.3545704467353952,-0.5024640252316184,-0.8337924701561066
1,-0.5788726395002128,-0.48596550557997986,-0.5871743486973948,-0.7840933191940616,0.021395684752189226,-0.5369609226427827,-0.9048266166822868,-0.8150099403578529,-0.40909090909090895,-0.340353833192923,-0.8748506246605107,-0.31585926449787827,-0.8887998869151392,-0.9455433154401025,-0.6633919162389095,-0.7732147685282543,-0.9415151515151515,-0.639325629854139,-0.579613890921371,-0.8181943811063664,-0.6549270722162932,-0.2142857142857142,-0.6787688629911848,-0.8437868659064097,-0.07376345506174475,-0.7052323155882838,-0.8768690095846645,-0.56,-0.5982653262369406,-0.6599763872491144
1,-0.5552084812343223,-0.5630706797429827,-0.5618823854605763,-0.7650053022269353,0.08639523336643506,-0.5506410649653396,-0.7994845360824743,-0.6886679920477137,-0.19898989898989905,-0.4081718618365624,-0.8118413905486149,-0.6491336633663366,-0.8306554210055129,-0.9224203302963403,-0.5047081619471733,-0.8397572625950072,-0.9065151515151515,-0.5578708088653155,-0.6161985703832947,-0.839821455716319,-0.6165065812877979,-0.48987206823027707,-0.6398227003336819,-0.8207825403067244,0.07548041999603772,-0.7663552308602808,-0.7619808306709265,-0.32542955326460477,-0.5115316380839741,-0.6694214876033058
1,-0.6044299304273746,-0.20865742306391621,-0.624628567479787,-0.7991092258748674,-0.11221449851042697,-0.7521624440218393,-0.9580365510777882,-0.8930417495029821,-0.4393939393939392,-0.5164279696714402,-0.873257287705957,-0.41752121640735496,-0.8858785280120625,-0.9544712531611997,-0.646802869089302,-0.8919998798329679,-0.9647878787878787,-0.7666603523394582,-0.46366859908819724,-0.9194892417395629,-0.6848096762717895,-0.09914712153518113,-0.7126350913890133,-0.8659064097522611,-0.24678069074820064,-0.8379563601789058,-0.942779552715655,-0.7040549828178694,-0.44372166370983646,-0.7876164239800604
1,-0.2854370770031709,-0.348664186675685,-0.30260521042084165,-0.5620784729586425,-0.435767807168006,-0.6403901601128765,-0.5868322399250234,-0.7092445328031809,-0.5828282828282829,-0.6840775063184497,-0.8971573420242622,-0.5607319660537481,-0.8834283560288367,-0.9393423210396752,-0.834517455892851,-0.726199417189894,-0.8293434343434344,-0.6647849971585528,-0.8295153937074351,-0.9010405870403382,-0.40448239060832436,-0.12739872068230262,-0.425369789332138,-0.6828057412504915,-0.5016839463778646,-0.5389391778482794,-0.39632587859424917,-0.3406185567010309,-0.6428149024246008,-0.7430145611963794
1,-0.3772540110748259,-0.7166046668921205,-0.38083062677078283,-0.6455567338282079,-0.05263157894736836,-0.3876449297589105,-0.6316776007497658,-0.5575546719681909,-0.08888888888888857,-0.4494524010109515,-0.8946949121854065,-0.9390470297029703,-0.8818263205013429,-0.9468507540185058,-0.7186660774382159,-0.6862438789917986,-0.8715151515151516,-0.6832733472248532,-0.7034389598694208,-0.8602048007959868,-0.49839914621131265,-0.7276119402985074,-0.49509437721002025,-0.7535391270153362,-0.12263091857623998,-0.5294311688059687,-0.5883386581469648,-0.3752577319587629,-0.40863394441159073,-0.6493506493506496
1,-0.5873917364759333,-0.39803855258708176,-0.5996130191417317,-0.7898621420996819,-0.05624266498149333,-0.597509355254279,-0.798406747891284,-0.7421471172962226,-0.12424242424242404,-0.48820556023588857,-0.9047619047619049,-0.7127828854314002,-0.9308297601658578,-0.9574596841975502,-0.5333310670700615,-0.7873343948087843,-0.893989898989899,-0.5806023868156849,-0.5368379580120447,-0.9777372414079017,-0.6769832799715403,-0.41311300639658843,-0.713730763484237,-0.8557805741250492,0.018688502938651208,-0.747533253776523,-0.7405750798722045,-0.41292096219931274,-0.41060516459688534,-0.8322182867637414
0,0.25694543045103924,-0.09908691241122769,0.22465620896966354,-0.04941675503711562,-0.31118533899070155,-0.3134163548248574,-0.31349578256794763,-0.13687872763419484,0.045454545454545414,-0.7249368155012634,-0.532065906210393,-0.49222065063649223,-0.6421806530650709,-0.6971673409314192,-0.7074480742427847,-0.5108000120167033,-0.7862626262626262,-0.5192271263496875,-0.47408116170428316,-0.757044345867363,0.15901814300960493,0.04317697228145012,0.05274167040191258,-0.23082972866692886,-0.3682889784058643,-0.36624268707978,-0.3453674121405751,0.08109965635738825,-0.16262566528681233,-0.6242948970221698
1,-0.369681480429741,-0.5515725397362192,-0.39990325478543287,-0.6366489925768823,-0.5626974812674912,-0.7471934237163365,-0.9129803186504217,-0.8287276341948311,-0.7040404040404038,-0.5968828980623417,-0.9451747238819482,-0.7510608203677509,-0.9347877302926071,-0.9710570454129451,-0.8120814495019886,-0.8570312734701235,-0.9455050505050505,-0.698579276378102,-0.8489334158833792,-0.8855630639967939,-0.52045535396656,-0.4045842217484006,-0.5450968673738731,-0.7682363350373574,-0.5016839463778646,-0.7459809257696152,-0.8322683706070287,-0.40989690721649474,-0.6920954070569681,-0.6692903056539421
1,-0.369681480429741,-0.6016232668244845,-0.39755372814594714,-0.6336797454931071,-0.24889410490204944,-0.7121648978590271,-0.7795220243673853,-0.6291252485089462,-0.3363636363636364,-0.7203032855939342,-0.8459532862574688,-0.8669554455445544,-0.8832398812608963,-0.9238398350386068,-0.6765815684808103,-0.8463664493646169,-0.9085858585858586,-0.5821178253457094,-0.687679405639669,-0.9378688003537718,-0.5076485236570616,-0.6252665245202558,-0.5647193585337914,-0.7551120723554856,-0.2520636597767947,-0.8024468570208886,-0.755111821086262,-0.36618556701030924,-0.6195545042381233,-0.8680309589400499
1,-0.2797576790193572,-0.1227595536016235,-0.27302881625319597,-0.5642841993637328,-0.42042069152297556,-0.3029875467762714,-0.5178069353327086,-0.6286282306163022,-0.6020202020202019,-0.5151642796967142,-0.9175086003983344,-0.6694660537482318,-0.8617537577156859,-0.9524167068237087,-0.8280586055682088,-0.33700844173401034,-0.6677777777777778,-0.3915514301951126,-0.7608487645635166,-0.7573898262924421,-0.4628246175738171,-0.187100213219616,-0.4472832312366153,-0.730485646873771,-0.5848907085782211,-0.4376497753975416,-0.41501597444089444,-0.24054982817869408,-0.7267888823181549,-0.6720451265905811
0,-0.16995598466562534,-0.3567805207981065,-0.12500863796558637,-0.47817603393425234,0.29403268032860863,0.3313293662965462,0.3655107778819118,0.23459244532803192,0.3282828282828283,0.09814658803706866,-0.7038565996740902,-0.5739922206506364,-0.743674315600999,-0.8340748377842279,-0.48220416765815677,-0.048607564514675516,-0.4973232323232324,-0.13506345898844485,0.33809872235042504,-0.5553528737061757,-0.32906438989683395,-0.3523454157782513,-0.3128143831864134,-0.6411226897365316,0.10717823416760197,-0.07382289877851178,0.09776357827476057,0.4673539518900345,0.0565740193179578,-0.3446149809786174
1,-0.745657626958209,-0.43253297260737233,-0.761315734918112,-0.8788547189819724,-0.44967048839938606,-0.7859027053554997,-0.9306935332708529,-0.9426540755467196,-0.3737373737373735,-0.40353833192923316,-0.8333514394350897,-0.5792963224893917,-0.8569476511332046,-0.9470375309582778,-0.3699561478056905,-0.8450145702526513,-0.947929292929293,-0.850956620572078,-0.4639500196994427,-0.8559899396100216,-0.7709000355745286,-0.3283582089552237,-0.7938144329896906,-0.9041486433346441,-0.10678201149045763,-0.8094323330519739,-0.8976198083067093,-0.8281786941580755,-0.41178789670806215,-0.6889675980585073
1,-0.42931515925978503,-0.15387216773757206,-0.47177112846382396,-0.6751643690349947,-0.8216123499142369,-1.0,-0.9925257731958763,-0.9815904572564612,-0.6616161616161613,-0.8997472620050546,-0.9553865652724969,-0.6544377652050919,-0.967582339914244,-0.9718415085599872,-0.8840806336472107,-1.0,-0.9919444444444444,-0.9298351960598599,-0.7678842798446558,-0.9949214377513369,-0.568125222340804,-0.09381663113006389,-0.6237860451217688,-0.7917813605977193,-0.8668691804794295,-0.9863589176392973,-0.9872571884984026,-0.9363642611683849,-0.712201852946974,-0.9555293191656828
0,-0.12262766813384429,-0.33716604666892125,-0.08769262663257549,-0.42965005302226944,-0.097770154373928,0.0423900374210171,0.04779756326148066,-0.08608349900596424,0.10202020202020234,-0.3336141533277166,-0.8528336049248597,-0.7235236916548797,-0.7820289308768789,-0.9016880899816585,-0.49117857021450173,-0.21218493706251695,-0.591969696969697,-0.16082591399886348,-0.44143637079979725,-0.6227215565966031,-0.3269299181785841,-0.4120469083155649,-0.2859206135763732,-0.6291289815178922,-0.12131017631909158,-0.18714284328278574,-0.05798722044728433,0.21993127147766334,-0.30889020303567905,-0.5235471599107964
0,-0.6243078233707227,-0.21271559012512697,-0.6114988597885425,-0.8069141039236478,0.2651439920556107,-0.37169498803754375,-0.5107778819119025,-0.43648111332007955,-0.15656565656565657,-0.21061499578769993,-0.9093970668115156,-0.5280233380480904,-0.8996371860717147,-0.9620170415279848,-0.5682088588231294,-0.7688587136119207,-0.8689393939393939,-0.6071225610911157,-0.839927956323521,-0.8517750784240563,-0.6506581287797937,0.2430703624733479,-0.6333482743164499,-0.838379866299646,0.5813247044839196,-0.5294311688059687,-0.35734824281150157,-0.02130584192439855,-0.4484525921545437,-0.4618916437098255
1,-0.8494959534289365,-0.7707135610415964,-0.8515651993642457,-0.9339978791092258,-0.07971472420330428,-0.6506962763020674,-0.8798031865042174,-0.8499005964214712,-0.3757575757575755,-0.10278011794439701,-0.9889914901321746,-0.8589550919377651,-0.9705979362012911,-0.9983115364644619,-0.579562837814869,-0.7691591311923575,-0.9090404040404041,-0.7226747490054934,-0.7737941126808127,-0.790625043185053,-0.8902170046246887,-0.6572494669509594,-0.8716071517505851,-0.9555642941407786,0.227365779568117,-0.6192721522057612,-0.7198083067092651,-0.4149828178694157,-0.4409619554504236,-0.3459268004722551
